met_name,n,reaction,ec_number,ID,common_name,names,spontaneous,systematic_name,pathway
UDP-D-GALACTO-14-FURANOSE,NA,RXN-11075,EC-2.4.1,RXN-11075,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase",NA,NA,PWY-6397 // RXN-13597
CPD-12029,NA,RXN-11075,EC-2.4.1,RXN-11075,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase",NA,NA,PWY-6397 // RXN-13597
PROTON,NA,RXN-11075,EC-2.4.1,RXN-11075,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase",NA,NA,PWY-6397 // RXN-13597
CPD-12030,NA,RXN-11075,EC-2.4.1,RXN-11075,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase",NA,NA,PWY-6397 // RXN-13597
UDP,NA,RXN-11075,EC-2.4.1,RXN-11075,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase","rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol &beta;-1,3/1,4-galactofuranosyltransferase",NA,NA,PWY-6397 // RXN-13597
WATER,NA,RXN0-5216,EC-3.2.1,RXN0-5216,NA,NA,NA,NA,PWY0-1300
CPD0-1063,NA,RXN0-5216,EC-3.2.1,RXN0-5216,NA,NA,NA,NA,PWY0-1300
CPD-15979,NA,RXN0-5216,EC-3.2.1,RXN0-5216,NA,NA,NA,NA,PWY0-1300
GLYCERATE,NA,RXN0-5216,EC-3.2.1,RXN0-5216,NA,NA,NA,NA,PWY0-1300
MYO-INOSITOL,NA,MYO-INOSITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.18,MYO-INOSITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5940 // PWY-7241 // PWY-7237 // P562-PWY
CPD-14808,NA,MYO-INOSITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.18,MYO-INOSITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5940 // PWY-7241 // PWY-7237 // P562-PWY
"NADH",NA,MYO-INOSITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.18,MYO-INOSITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5940 // PWY-7241 // PWY-7237 // P562-PWY
PROTON,NA,MYO-INOSITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.18,MYO-INOSITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5940 // PWY-7241 // PWY-7237 // P562-PWY
LIOTHYRONINE,NA,RXN-10609,EC-2.4.1.17,RXN-10609,NA,NA,NA,NA,PWY-6261
UDP-GLUCURONATE,NA,RXN-10609,EC-2.4.1.17,RXN-10609,NA,NA,NA,NA,PWY-6261
CPD-11402,NA,RXN-10609,EC-2.4.1.17,RXN-10609,NA,NA,NA,NA,PWY-6261
UDP,NA,RXN-10609,EC-2.4.1.17,RXN-10609,NA,NA,NA,NA,PWY-6261
PROTON,NA,RXN-10609,EC-2.4.1.17,RXN-10609,NA,NA,NA,NA,PWY-6261
ATP,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
7-8-DIHYDROPTEROATE,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
GLT,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
PROTON,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
DIHYDROFOLATE,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
Pi,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
ADP,NA,DIHYDROFOLATESYNTH-RXN,EC-6.3.2.12,DIHYDROFOLATESYNTH-RXN,NA,NA,NA,NA,PWY-6614
WATER,NA,RXN-11397,EC-3.6.1,RXN-11397,NA,NA,NA,NA,PWY-6502
CPD-12366,NA,RXN-11397,EC-3.6.1,RXN-11397,NA,NA,NA,NA,PWY-6502
PROTON,NA,RXN-11397,EC-3.6.1,RXN-11397,NA,NA,NA,NA,PWY-6502
CPD-12367,NA,RXN-11397,EC-3.6.1,RXN-11397,NA,NA,NA,NA,PWY-6502
PPI,NA,RXN-11397,EC-3.6.1,RXN-11397,NA,NA,NA,NA,PWY-6502
GLYCEROL-3P,NA,RXN-15745,EC-1.1.5.3,RXN-15745,NA,NA,NA,NA,PWY-4261 // PWY-6952 // PWY-6118
ETR-Quinones,NA,RXN-15745,EC-1.1.5.3,RXN-15745,NA,NA,NA,NA,PWY-4261 // PWY-6952 // PWY-6118
ETR-Quinols,NA,RXN-15745,EC-1.1.5.3,RXN-15745,NA,NA,NA,NA,PWY-4261 // PWY-6952 // PWY-6118
DIHYDROXY-ACETONE-PHOSPHATE,NA,RXN-15745,EC-1.1.5.3,RXN-15745,NA,NA,NA,NA,PWY-4261 // PWY-6952 // PWY-6118
WATER,NA,RXN-17873,EC-3.4.11.18,RXN-17873,NA,NA,NA,NA,PWY-7800
L-methionyl-L-alanyl-Protein,NA,RXN-17873,EC-3.4.11.18,RXN-17873,NA,NA,NA,NA,PWY-7800
N-terminal-L-alanine,NA,RXN-17873,EC-3.4.11.18,RXN-17873,NA,NA,NA,NA,PWY-7800
MET,NA,RXN-17873,EC-3.4.11.18,RXN-17873,NA,NA,NA,NA,PWY-7800
CO-A,NA,RXN-8988,EC-6.2.1.4,RXN-8988,NA,NA,NA,NA,PWY-5749
ITACONATE,NA,RXN-8988,EC-6.2.1.4,RXN-8988,NA,NA,NA,NA,PWY-5749
CPD-1137,NA,RXN-8988,EC-6.2.1.4,RXN-8988,NA,NA,NA,NA,PWY-5749
GDP,NA,RXN-8988,EC-6.2.1.4,RXN-8988,NA,NA,NA,NA,PWY-5749
Pi,NA,RXN-8988,EC-6.2.1.4,RXN-8988,NA,NA,NA,NA,PWY-5749
"NAD-P-OR-NOP",NA,QUINATE-5-DEHYDROGENASE-RXN,EC-1.1.1.282,QUINATE-5-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6416
QUINATE,NA,QUINATE-5-DEHYDROGENASE-RXN,EC-1.1.1.282,QUINATE-5-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6416
DEHYDROQUINATE,NA,QUINATE-5-DEHYDROGENASE-RXN,EC-1.1.1.282,QUINATE-5-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6416
"NADH-P-OR-NOP",NA,QUINATE-5-DEHYDROGENASE-RXN,EC-1.1.1.282,QUINATE-5-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6416
PROTON,NA,QUINATE-5-DEHYDROGENASE-RXN,EC-1.1.1.282,QUINATE-5-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6416
Long-chain-alcohols,NA,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,EC-2.5.1.26,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,NA,NA,NA,NA,PWY-7782
CPD-415,NA,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,EC-2.5.1.26,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,NA,NA,NA,NA,PWY-7782
1-ALKYL-GLYCERONE-3-PHOSPHATE,NA,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,EC-2.5.1.26,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,NA,NA,NA,NA,PWY-7782
Long-Chain-Fatty-Acids,NA,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,EC-2.5.1.26,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,NA,NA,NA,NA,PWY-7782
PROTON,NA,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,EC-2.5.1.26,ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN,NA,NA,NA,NA,PWY-7782
WATER,NA,RXN-10083,EC-3.1.1.24,RXN-10083,NA,NA,NA,NA,PWY-6185
CPD-10825,NA,RXN-10083,EC-3.1.1.24,RXN-10083,NA,NA,NA,NA,PWY-6185
CPD-10826,NA,RXN-10083,EC-3.1.1.24,RXN-10083,NA,NA,NA,NA,PWY-6185
PROTON,NA,RXN-10083,EC-3.1.1.24,RXN-10083,NA,NA,NA,NA,PWY-6185
WATER,NA,RXN-18924,EC-3.2.1.113,RXN-18924,NA,NA,NA,NA,PWY-7919
Man8GlcNAc2-protein-A123B23,NA,RXN-18924,EC-3.2.1.113,RXN-18924,NA,NA,NA,NA,PWY-7919
Man7GlcNAc2-protein-A123B2,NA,RXN-18924,EC-3.2.1.113,RXN-18924,NA,NA,NA,NA,PWY-7919
CPD-12601,NA,RXN-18924,EC-3.2.1.113,RXN-18924,NA,NA,NA,NA,PWY-7919
ATP,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
AMMONIUM,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
CPD-12302,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
PROTON,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
CPD-12295,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
PPI,NA,RXN-11338,EC-6.3.1,RXN-11338,NA,NA,NA,NA,PWY-6461
WATER,NA,RXN-12871,NA,RXN-12871,NA,NA,NA,NA,PWY-6959
CPD-13913,NA,RXN-12871,NA,RXN-12871,NA,NA,NA,NA,PWY-6959
CPD-13912,NA,RXN-12871,NA,RXN-12871,NA,NA,NA,NA,PWY-6959
PROTON,NA,RXN-12871,NA,RXN-12871,NA,NA,NA,NA,PWY-6959
Acceptor,NA,RXN-16872,EC-1.4.99,RXN-16872,NA,NA,NA,NA,PWY-7690
CPD-18202,NA,RXN-16872,EC-1.4.99,RXN-16872,NA,NA,NA,NA,PWY-7690
CPD-18201,NA,RXN-16872,EC-1.4.99,RXN-16872,NA,NA,NA,NA,PWY-7690
PROTON,NA,RXN-16872,EC-1.4.99,RXN-16872,NA,NA,NA,NA,PWY-7690
Donor-H2,NA,RXN-16872,EC-1.4.99,RXN-16872,NA,NA,NA,NA,PWY-7690
Mo-bis-MGD-Chaperone-L-cysteine,NA,RXN-21565,NA,RXN-21565,NA,NA,NA,NA,RXN-21566
L-Cysteine-Desulfurase-persulfide,NA,RXN-21565,NA,RXN-21565,NA,NA,NA,NA,RXN-21566
Cysteine-Desulfurase-L-cysteine,NA,RXN-21565,NA,RXN-21565,NA,NA,NA,NA,RXN-21566
Mo-bis-MGD-Chaperone-Cys-Persulfide,NA,RXN-21565,NA,RXN-21565,NA,NA,NA,NA,RXN-21566
CPD-20830,NA,RXN-19303,EC-2.7.8.26,RXN-19303,NA,NA,NA,NA,PWY-7969
ADENOSYLCOBINAMIDE-GDP,NA,RXN-19303,EC-2.7.8.26,RXN-19303,NA,NA,NA,NA,PWY-7969
CPD-20855,NA,RXN-19303,EC-2.7.8.26,RXN-19303,NA,NA,NA,NA,PWY-7969
GMP,NA,RXN-19303,EC-2.7.8.26,RXN-19303,NA,NA,NA,NA,PWY-7969
PROTON,NA,RXN-19303,EC-2.7.8.26,RXN-19303,NA,NA,NA,NA,PWY-7969
FMNH2,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
OXYGEN-MOLECULE,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
CPD-320,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
ACETALD,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
NITRITE,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
WATER,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
FMN,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
PROTON,NA,2-NITROPROPANE-DIOXYGENASE-RXN,EC-1.13.12.16,2-NITROPROPANE-DIOXYGENASE-RXN,NA,NA,NA,NA,PWY-723
PROTON,NA,R262-RXN,EC-1.1.1,R262-RXN,NA,NA,NA,NA,P302-PWY
CPD-531,NA,R262-RXN,EC-1.1.1,R262-RXN,NA,NA,NA,NA,P302-PWY
"NADH-P-OR-NOP",NA,R262-RXN,EC-1.1.1,R262-RXN,NA,NA,NA,NA,P302-PWY
"NAD-P-OR-NOP",NA,R262-RXN,EC-1.1.1,R262-RXN,NA,NA,NA,NA,P302-PWY
D-SORBITOL-6-P,NA,R262-RXN,EC-1.1.1,R262-RXN,NA,NA,NA,NA,P302-PWY
WATER,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
ATP,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
tRNA-uridine34,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
SAMP-C-Terminal-thiol,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
SAMP-C-Terminal-Glycine,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
tRNA-2-thiouridine34,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
PPI,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
PROTON,NA,RXN-18693,EC-2.8.1.13,RXN-18693,NA,NA,NA,NA,PWY-7887
CPD0-2167,NA,RXN-21317,EC-2.7.1.100,RXN-21317,NA,NA,NA,NA,PWY-8131
ATP,NA,RXN-21317,EC-2.7.1.100,RXN-21317,NA,NA,NA,NA,PWY-8131
ADP,NA,RXN-21317,EC-2.7.1.100,RXN-21317,NA,NA,NA,NA,PWY-8131
CPD-15199,NA,RXN-21317,EC-2.7.1.100,RXN-21317,NA,NA,NA,NA,PWY-8131
PROTON,NA,RXN-21317,EC-2.7.1.100,RXN-21317,NA,NA,NA,NA,PWY-8131
ACETYL-D-GLUCOSAMINYLDIPHOSPHO-UNDECAPRE,NA,RXN-14572,EC-5.1.3.26,RXN-14572,NA,NA,NA,NA,PWY-8217 // PWY-8224 // PWY-8242 // PWY-8241 // PWY-8236 // PWY-8235 // PWY-8234 // PWY-8232 // PWY-8233 // PWY-8231 // PWY-7290 // PWY-8222 // PWY-8220 // PWY-8219 // PWY-7530 // PWY-8206
CPD-15430,NA,RXN-14572,EC-5.1.3.26,RXN-14572,NA,NA,NA,NA,PWY-8217 // PWY-8224 // PWY-8242 // PWY-8241 // PWY-8236 // PWY-8235 // PWY-8234 // PWY-8232 // PWY-8233 // PWY-8231 // PWY-7290 // PWY-8222 // PWY-8220 // PWY-8219 // PWY-7530 // PWY-8206
ATP,NA,ACETATE--COA-LIGASE-RXN,EC-6.2.1.1,ACETATE--COA-LIGASE-RXN,NA,NA,NA,NA,PWY-8328 // PWY-8303 // PWY-7118 // PWY66-161 // PWY-6672 // PWY0-1313 // PWY66-162 // PWY66-21
ACET,NA,ACETATE--COA-LIGASE-RXN,EC-6.2.1.1,ACETATE--COA-LIGASE-RXN,NA,NA,NA,NA,PWY-8328 // PWY-8303 // PWY-7118 // PWY66-161 // PWY-6672 // PWY0-1313 // PWY66-162 // PWY66-21
CO-A,NA,ACETATE--COA-LIGASE-RXN,EC-6.2.1.1,ACETATE--COA-LIGASE-RXN,NA,NA,NA,NA,PWY-8328 // PWY-8303 // PWY-7118 // PWY66-161 // PWY-6672 // PWY0-1313 // PWY66-162 // PWY66-21
ACETYL-COA,NA,ACETATE--COA-LIGASE-RXN,EC-6.2.1.1,ACETATE--COA-LIGASE-RXN,NA,NA,NA,NA,PWY-8328 // PWY-8303 // PWY-7118 // PWY66-161 // PWY-6672 // PWY0-1313 // PWY66-162 // PWY66-21
PPI,NA,ACETATE--COA-LIGASE-RXN,EC-6.2.1.1,ACETATE--COA-LIGASE-RXN,NA,NA,NA,NA,PWY-8328 // PWY-8303 // PWY-7118 // PWY66-161 // PWY-6672 // PWY0-1313 // PWY66-162 // PWY66-21
ATP,NA,ARGININE--TRNA-LIGASE-RXN,EC-6.1.1.19,ARGININE--TRNA-LIGASE-RXN,NA,NA,NA,NA,TRNA-CHARGING-PWY
ARG,NA,ARGININE--TRNA-LIGASE-RXN,EC-6.1.1.19,ARGININE--TRNA-LIGASE-RXN,NA,NA,NA,NA,TRNA-CHARGING-PWY
ARG-tRNAs,NA,ARGININE--TRNA-LIGASE-RXN,EC-6.1.1.19,ARGININE--TRNA-LIGASE-RXN,NA,NA,NA,NA,TRNA-CHARGING-PWY
Charged-ARG-tRNAs,NA,ARGININE--TRNA-LIGASE-RXN,EC-6.1.1.19,ARGININE--TRNA-LIGASE-RXN,NA,NA,NA,NA,TRNA-CHARGING-PWY
PPI,NA,ARGININE--TRNA-LIGASE-RXN,EC-6.1.1.19,ARGININE--TRNA-LIGASE-RXN,NA,NA,NA,NA,TRNA-CHARGING-PWY
WATER,NA,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
LACTALD,NA,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
L-LACTATE,NA,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
"NADH",NA,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
PROTON,NA,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
CPD-12119,NA,RXN-9361,EC-2.1.1.163,RXN-9361,NA,NA,NA,NA,PWY-5890
S-ADENOSYLMETHIONINE,NA,RXN-9361,EC-2.1.1.163,RXN-9361,NA,NA,NA,NA,PWY-5890
PROTON,NA,RXN-9361,EC-2.1.1.163,RXN-9361,NA,NA,NA,NA,PWY-5890
CPD-12127,NA,RXN-9361,EC-2.1.1.163,RXN-9361,NA,NA,NA,NA,PWY-5890
ADENOSYL-HOMO-CYS,NA,RXN-9361,EC-2.1.1.163,RXN-9361,NA,NA,NA,NA,PWY-5890
D-ALLOSE-6-PHOSPHATE,NA,RXN0-303,EC-5.3.1,RXN0-303,NA,NA,NA,NA,PWY0-44
D-ALLULOSE-6-PHOSPHATE,NA,RXN0-303,EC-5.3.1,RXN0-303,NA,NA,NA,NA,PWY0-44
CONIFERYL-ALCOHOL,NA,RXN-2602,EC-1.1.1.195 // EC-1.1.1.194,RXN-2602,NA,NA,NA,NA,PWY-361 // PWY-6027
CONIFERYL-ALDEHYDE,NA,RXN-2602,EC-1.1.1.195 // EC-1.1.1.194,RXN-2602,NA,NA,NA,NA,PWY-361 // PWY-6027
"NADPH",NA,RXN-2602,EC-1.1.1.195 // EC-1.1.1.194,RXN-2602,NA,NA,NA,NA,PWY-361 // PWY-6027
PROTON,NA,RXN-2602,EC-1.1.1.195 // EC-1.1.1.194,RXN-2602,NA,NA,NA,NA,PWY-361 // PWY-6027
"NAD-P-OR-NOP",NA,RXN66-313,EC-1.1.1.170,RXN66-313,NA,NA,NA,NA,PWY66-341 // PWY-6074
CPD-4577,NA,RXN66-313,EC-1.1.1.170,RXN66-313,NA,NA,NA,NA,PWY66-341 // PWY-6074
CPD-4578,NA,RXN66-313,EC-1.1.1.170,RXN66-313,NA,NA,NA,NA,PWY66-341 // PWY-6074
"NADH-P-OR-NOP",NA,RXN66-313,EC-1.1.1.170,RXN66-313,NA,NA,NA,NA,PWY66-341 // PWY-6074
CARBON-DIOXIDE,NA,RXN66-313,EC-1.1.1.170,RXN66-313,NA,NA,NA,NA,PWY66-341 // PWY-6074
WATER,NA,DCMP-DEAMINASE-RXN,EC-3.5.4.12,DCMP-DEAMINASE-RXN,NA,NA,NA,NA,PWY-7210
DCMP,NA,DCMP-DEAMINASE-RXN,EC-3.5.4.12,DCMP-DEAMINASE-RXN,NA,NA,NA,NA,PWY-7210
PROTON,NA,DCMP-DEAMINASE-RXN,EC-3.5.4.12,DCMP-DEAMINASE-RXN,NA,NA,NA,NA,PWY-7210
AMMONIUM,NA,DCMP-DEAMINASE-RXN,EC-3.5.4.12,DCMP-DEAMINASE-RXN,NA,NA,NA,NA,PWY-7210
DUMP,NA,DCMP-DEAMINASE-RXN,EC-3.5.4.12,DCMP-DEAMINASE-RXN,NA,NA,NA,NA,PWY-7210
WATER,NA,OHMETHYLBILANESYN-RXN,EC-2.5.1.61,OHMETHYLBILANESYN-RXN,NA,NA,NA,NA,PWY-5189 // PWY-5188
PORPHOBILINOGEN,NA,OHMETHYLBILANESYN-RXN,EC-2.5.1.61,OHMETHYLBILANESYN-RXN,NA,NA,NA,NA,PWY-5189 // PWY-5188
HYDROXYMETHYLBILANE,NA,OHMETHYLBILANESYN-RXN,EC-2.5.1.61,OHMETHYLBILANESYN-RXN,NA,NA,NA,NA,PWY-5189 // PWY-5188
AMMONIUM,NA,OHMETHYLBILANESYN-RXN,EC-2.5.1.61,OHMETHYLBILANESYN-RXN,NA,NA,NA,NA,PWY-5189 // PWY-5188
PROTON,NA,RXN-13615,EC-1.3.8.7,RXN-13615,NA,NA,NA,NA,PWY0-1337 // PWY-7094
ETF-Oxidized,NA,RXN-13615,EC-1.3.8.7,RXN-13615,NA,NA,NA,NA,PWY0-1337 // PWY-7094
CPD-10267,NA,RXN-13615,EC-1.3.8.7,RXN-13615,NA,NA,NA,NA,PWY0-1337 // PWY-7094
T2-DECENOYL-COA,NA,RXN-13615,EC-1.3.8.7,RXN-13615,NA,NA,NA,NA,PWY0-1337 // PWY-7094
ETF-Reduced,NA,RXN-13615,EC-1.3.8.7,RXN-13615,NA,NA,NA,NA,PWY0-1337 // PWY-7094
WATER,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
CPD-597,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
PROTON,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
PUTRESCINE,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
CARBON-DIOXIDE,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
AMMONIUM,NA,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,EC-3.5.1.53,N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,NA,NA,NA,NA,PWY-43 // ARGDEG-III-PWY
CPD-3745,NA,RXN-12148,EC-1.1.1.313,RXN-12148,NA,NA,NA,NA,PWY-6718
SULFOACETALDEHYDE,NA,RXN-12148,EC-1.1.1.313,RXN-12148,NA,NA,NA,NA,PWY-6718
"NADPH",NA,RXN-12148,EC-1.1.1.313,RXN-12148,NA,NA,NA,NA,PWY-6718
PROTON,NA,RXN-12148,EC-1.1.1.313,RXN-12148,NA,NA,NA,NA,PWY-6718
TAGATOSE-1-6-DIPHOSPHATE,NA,TAGAALDOL-RXN,EC-4.1.2.40,TAGAALDOL-RXN,NA,NA,NA,NA,PWY-8324 // GALACTITOLCAT-PWY // LACTOSECAT-PWY // PWY-7077 // PWY-7395
DIHYDROXY-ACETONE-PHOSPHATE,NA,TAGAALDOL-RXN,EC-4.1.2.40,TAGAALDOL-RXN,NA,NA,NA,NA,PWY-8324 // GALACTITOLCAT-PWY // LACTOSECAT-PWY // PWY-7077 // PWY-7395
GAP,NA,TAGAALDOL-RXN,EC-4.1.2.40,TAGAALDOL-RXN,NA,NA,NA,NA,PWY-8324 // GALACTITOLCAT-PWY // LACTOSECAT-PWY // PWY-7077 // PWY-7395
WATER,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
ATP,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
GLN,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
CPD-9049,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
CPD-689,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
GLT,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
ADP,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
Pi,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
PROTON,NA,RXN-8769,EC-6.3.5.11,RXN-8769,NA,NA,NA,NA,PWY-7377
ALPHA-MALTOSE,NA,5.4.99.16-RXN,EC-5.4.99.16,5.4.99.16-RXN,NA,NA,NA,NA,PWY-7900 // PWY-2622
TREHALOSE,NA,5.4.99.16-RXN,EC-5.4.99.16,5.4.99.16-RXN,NA,NA,NA,NA,PWY-7900 // PWY-2622
WATER,NA,RXN-6002,EC-1.2.1.4,RXN-6002,NA,NA,NA,NA,PWY-3641
CPD-16618,NA,RXN-6002,EC-1.2.1.4,RXN-6002,NA,NA,NA,NA,PWY-3641
