,length,name
13104,220,group_7570
13105,331,group_7571
13106,178,ydeS_1
13107,76,group_18189
13108,72,group_18190
13109,73,group_7591
13110,85,group_7592
13111,259,fepC_3
13112,352,group_7594
13113,68,group_7602
13114,123,group_18200
13115,60,group_8372
13116,350,group_8373
13117,105,group_8371
13118,80,group_8418
13119,113,group_8376
13120,364,group_18206
13121,421,group_18207
13122,102,group_8367
13123,77,group_8368
13124,686,group_7623
13125,121,group_18209
13126,48,group_18211
13127,73,group_7627
13128,249,group_18213
13129,44,group_7633
13130,50,group_7634
13131,66,torI
13132,99,insE5_1
13133,286,group_18220
13134,416,nupX
13135,87,group_7650
13136,311,rihA
13137,203,group_18173
13138,186,group_18224
13139,122,group_7655
13140,82,group_7656
13141,386,ybdL
13142,78,group_7663
13143,134,group_18230
13144,251,group_18231
13145,173,group_18242
13146,121,group_18245
13147,71,group_18246
13148,125,group_18247
13149,152,group_18248
13150,71,cspI
13151,65,group_18258
13152,372,ybdK
13153,362,group_7711
13154,142,group_7713
13155,29,group_7714
13156,325,group_18259
13157,235,group_18260
13158,184,group_18261
13159,238,group_18262
13160,556,hscC
13161,150,group_7718
13162,52,group_7719
13163,67,group_18263
13164,46,group_18265
13165,370,group_18264
13166,483,djlC
13167,427,group_18180
13168,292,citG_1
13169,72,group_7739
13170,88,group_18273
13171,276,group_18274
13172,51,group_7748
13173,91,insA6_1
13174,43,group_18283
13175,169,group_18284
13176,66,ymfT
13177,152,group_7791
13178,64,group_7794
13179,77,ykfF_1
13180,65,group_7799
13181,116,group_18285
13182,65,group_7816
13183,126,group_18287
13184,228,group_18292
13185,317,group_18293
13186,408,group_7830
13187,200,group_7833
13188,409,group_7834
13189,56,group_7837
13190,118,group_7838
13191,359,group_7839
13192,141,group_18294
13193,194,group_18295
13194,221,pphA_2
13195,247,group_18297
13196,68,group_18298
13197,330,fepG
13198,89,group_7855
13199,105,group_7856
13200,127,group_18299
13201,187,yafV_1
13202,63,ydfD
13203,92,group_7861
13204,42,group_18300
13205,360,group_18301
13206,214,group_14379
13207,235,group_18302
13208,78,group_7865
13209,120,group_7866
13210,140,merC
13211,116,merT
13212,97,group_7886
13213,315,group_7887
13214,497,gspE_1
13215,87,group_18275
13216,73,group_7906
13217,90,group_18309
13218,166,group_18310
13219,80,group_18311
13220,170,group_18312
13221,151,group_7925
13222,94,group_18313
13223,62,group_18314
13224,84,group_18316
13225,33,group_7933
13226,312,group_11463
13227,301,insD6_2
13228,73,group_18321
13229,108,group_18322
13230,180,group_17022
13231,141,group_18323
13232,97,group_9812
13233,45,group_18324
13234,177,group_18328
13235,178,group_18329
13236,159,group_18333
13237,193,group_18188
13238,178,group_18342
13239,107,group_18343
13240,74,group_7964
13241,95,group_18345
13242,64,rop_1
13243,127,group_7976
13244,294,group_18346
13245,89,group_7977
13246,410,group_13264
13247,513,group_17908
13248,183,group_18349
13249,70,group_7991
13250,181,group_15265
13251,109,group_18350
13252,71,group_18351
13253,83,group_7995
13254,295,group_18353
13255,265,group_8007
13256,336,papG
13257,103,group_8019
13258,90,group_18361
13259,373,group_8022
13260,75,group_8025
13261,73,group_18364
13262,103,group_18365
13263,95,group_18366
13264,67,group_18367
13265,80,group_18368
13266,108,group_8029
13267,219,group_18370
13268,96,group_18371
13269,139,group_18372
13270,199,group_8030
13271,236,group_8031
13272,198,group_8032
13273,1327,group_18376
13274,90,group_18377
13275,131,group_18356
13276,95,group_18357
13277,54,group_18358
13278,77,group_18359
13279,260,group_18360
13280,635,group_18378
13281,97,group_18379
13282,54,group_18380
13283,473,group_18381
13284,107,group_10396
13285,98,group_10342
13286,151,group_10343
13287,157,group_10346
13288,85,group_10350
13289,280,group_15266
13290,107,group_18382
13291,81,group_18384
13292,59,group_18385
13293,49,group_18386
13294,136,group_18387
13295,91,group_18388
13296,74,group_18389
13297,61,group_11237
13298,402,group_18390
13299,238,group_18393
13300,40,group_18394
13301,148,group_15267
13302,379,group_13869
13303,95,group_8067
13304,121,group_18398
13305,235,group_18399
13306,707,group_18402
13307,80,group_8081
13308,112,group_8082
13309,54,group_8083
13310,85,group_8084
13311,63,group_15422
13312,173,group_18403
13313,279,group_18404
13314,58,group_18405
13315,129,yafL_2
13316,63,group_18409
13317,89,group_18410
13318,241,group_18411
13319,121,group_18412
13320,159,group_18414
13321,70,group_18418
13322,68,group_18419
13323,234,group_18421
13324,105,gdx_2
13325,98,group_16341
13326,75,ybeM_1
13327,1002,group_18425
13328,698,group_18426
13329,80,group_8115
13330,96,group_18427
13331,86,group_18429
13332,193,group_18431
13333,66,group_18432
13334,113,group_18434
13335,387,ompC_1
13336,232,group_18436
13337,245,group_18440
13338,304,group_18340
13339,137,group_18441
13340,93,group_18442
13341,124,group_18443
13342,116,group_18445
13343,553,group_18447
13344,187,group_18448
13345,85,group_18449
13346,188,group_18450
13347,109,group_18451
13348,76,group_18453
13349,31,group_18455
13350,231,group_18456
13351,99,group_18401
13352,126,group_18458
13353,57,group_18460
13354,138,group_11467
13355,531,group_13905
13356,166,group_13906
13357,171,group_8148
13358,404,group_8149
13359,267,COQ5_1
13360,344,ldcA_1
13361,83,group_17099
13362,267,eutT
13363,186,group_18461
13364,381,ampC_2
13365,78,group_8161
13366,103,group_17023
13367,114,group_18476
13368,66,group_18477
13369,57,group_16908
13370,390,group_18480
13371,260,group_18481
13372,408,group_18482
13373,85,group_18483
13374,166,group_17012
13375,263,group_18484
13376,214,group_18392
13377,452,hprS_2
13378,2154,group_8191
13379,413,group_8202
13380,86,group_18485
13381,326,group_18486
13382,282,group_8217
13383,1342,rpoB
13384,279,yhhI_4~~~yhhI_2
13385,89,group_18487
13386,502,putP
13387,69,group_8226
13388,207,group_8241
13389,172,group_8242
13390,183,pld
13391,134,group_18488
13392,371,group_8251
13393,204,evgA
13394,608,recD
13395,259,group_8254
13396,88,group_8255
13397,427,group_18489
13398,681,pdeK
13399,180,group_8263
13400,962,ptrA_2~~~ptrA~~~ptrA_1
13401,146,group_8265
13402,382,group_14369
13403,245,group_8269
13404,530,group_18490
13405,228,group_18493
13406,495,group_8274
13407,477,group_1
13408,41,group_2
13409,427,group_7
13410,388,group_18495
13411,572,narQ
13412,545,group_8
13413,1040,mdtB
13414,286,group_12
13415,109,group_18496
13416,117,group_18497
13417,266,group_13
13418,646,group_18498
13419,387,group_18499
13420,187,group_15
13421,190,group_18500
13422,171,hlyC~~~apxIC
13423,621,group_15006
13424,652,group_9603
13425,476,clsA_1~~~clsA_2
13426,2104,group_10089
13427,370,group_18501
13428,160,holC
13429,41,group_18502
13430,290,ykfA_2~~~yfjP_3
13431,126,group_12535
13432,159,group_23
13433,124,group_26
13434,124,group_27
13435,43,group_18503
13436,123,group_31
13437,151,group_18504
13438,686,group_18505
13439,227,secM
13440,194,group_18506
13441,247,group_41
13442,226,insI1~~~insI3_1
13443,189,yfcV
13444,187,hcpA~~~hcpA_1
13445,621,group_18507
13446,175,fimF_1~~~fimF_2
13447,409,group_18508
13448,115,group_12939
13449,255,caf1M_1~~~fimC_2
13450,140,group_16257
13451,140,group_8300
13452,230,elfD~~~yraI
13453,241,yadV_1~~~yadV_2
13454,222,ecpB
13455,228,yraI_2~~~sfmC_2
13456,87,napD
13457,183,ygiL
13458,172,group_78
13459,341,group_18509
13460,331,group_12997
13461,137,group_87
13462,690,recF_2
13463,188,ybgD
13464,286,tsx_2
13465,203,group_8824
13466,357,recF
13467,315,fdoH
13468,176,group_18510
13469,83,group_8788
13470,285,group_112
13471,175,group_113
13472,90,hupB
13473,302,djlA
13474,273,mtgA~~~elbB_1
13475,324,yhcC_1~~~yhcC_2~~~yhcC
13476,320,fecR
13477,372,group_120
13478,398,focA
13479,86,group_127
13480,610,group_18511
13481,106,clpS
13482,57,group_144
13483,87,group_10146
13484,29,group_150
13485,291,lgt
13486,433,rlmD_1~~~rlmD_2~~~rlmD
13487,1569,group_157
13488,308,rlmF
13489,407,group_18512
13490,85,ybfK
13491,190,group_163
13492,417,cvaA_1~~~cvaA
13493,299,egtB~~~pkn1_2
13494,149,wzb_1~~~wzb
13495,406,cvaA
13496,180,group_171
13497,400,ackA
13498,312,group_15270
13499,336,rafR~~~galS_1
13500,189,group_8685
13501,179,rpsG
13502,91,rpoZ
13503,378,yhhI_1~~~yhhI_5~~~yhhI_2
13504,217,group_179
13505,207,group_180
13506,294,group_182
13507,152,psiE
13508,162,group_14067
13509,249,gfcC
13510,175,group_18513
13511,294,group_186
13512,176,group_18514
13513,131,flhE
13514,287,yghF_2
13515,141,group_197
13516,546,group_18515
13517,293,htpX
13518,264,rsmJ
13519,274,bax
13520,108,group_8938
13521,287,ypfJ
13522,137,hyfJ
13523,73,group_12057
13524,423,pgtC
13525,318,cyoA
13526,73,group_18516
13527,139,group_15558
13528,83,group_10627
13529,170,group_228
13530,284,nadC_2
13531,107,yhcO
13532,319,group_230
13533,167,cheW
13534,76,yncJ
13535,145,psiB_1~~~psiB
13536,41,group_236
13537,109,ybaB
13538,436,xerC_3~~~intD_4~~~xerC_6
13539,200,group_248
13540,702,rlmL
13541,294,nlpI
13542,289,group_250
13543,55,group_18517
13544,436,group_18518
13545,87,group_18519
13546,338,ansA
13547,79,group_263
13548,463,selA
13549,176,hscB
13550,176,group_271
13551,203,hycB
13552,116,group_273
13553,85,group_280
13554,491,zwf
13555,600,msbA_2
13556,72,group_281
13557,235,hyaC
13558,251,group_283
13559,154,group_285
13560,486,group_18520
13561,277,group_287
13562,75,group_288
13563,39,yicS_1~~~yicS_2
13564,532,group_14370
13565,263,rsuA
13566,140,group_292
13567,138,group_299
13568,664,arnC_1
13569,165,rayT
13570,49,group_308
13571,212,msrA
13572,892,ppc
13573,53,group_312
13574,635,group_313
13575,278,group_314
13576,53,group_315
13577,315,iucB_2~~~iucB~~~iucB_1
13578,315,iucB_2~~~iucB_1~~~iucB
13579,101,group_8752
13580,46,group_18521
13581,292,hslO
13582,153,group_18522
13583,146,trxC_1~~~trxC_2
13584,77,group_8411
13585,349,group_323
13586,482,xanP
13587,349,virB
13588,266,group_326
13589,500,araA_2~~~araA
13590,75,group_18523
13591,44,group_328
13592,77,group_14088
13593,29,tisB
13594,314,yfdV
13595,786,group_12746
13596,385,group_337
13597,205,yicG
13598,221,group_18524
13599,522,ddpA
13600,35,ldrD_1~~~ldrD
13601,98,group_340
13602,98,group_342
13603,140,group_343
13604,702,tnsB~~~tnsB_1
13605,314,mhpB
13606,525,group_352
13607,142,ibpB
13608,167,group_354
13609,406,fsr_2~~~fsr~~~fsr_1
13610,92,ychH
13611,36,group_357
13612,229,yohK_1~~~yohK_2
13613,467,fumC
13614,162,eco
13615,446,dcuB
13616,417,pqiA
13617,89,tatA
13618,201,ubiJ
13619,263,mazG~~~mazG_2~~~mazG_1
13620,95,yjfN
13621,256,yqeC
13622,318,nrfD_2~~~nrfD
13623,84,group_8850
13624,74,ydcH
13625,470,bglB_1~~~bglB~~~bglB_2
13626,252,xynR_1~~~xynR
13627,211,group_383
13628,35,group_384
13629,73,group_386
13630,787,group_392
13631,92,group_393
13632,42,group_394
13633,91,group_398
13634,42,mntS
13635,316,alsB~~~rbsB_1
13636,235,group_401
13637,259,caiD_2~~~paaF_2
13638,134,kbaY_2~~~kbaY_4
13639,170,group_407
13640,156,yqaA
13641,482,group_415
13642,308,group_416
13643,140,group_417
13644,1354,group_18525
13645,370,group_421
13646,177,atpH
13647,287,atpG
13648,328,group_18526
13649,192,luxS_1~~~luxS~~~luxS_2
13650,444,potE_1~~~cadB_2~~~cadB~~~cadB_1
13651,266,group_437
13652,366,group_438
13653,285,gadB_1~~~gadB~~~gadA_2
13654,80,group_443
13655,151,group_18527
13656,99,group_444
13657,485,nuoN
13658,371,group_18528
13659,306,yihV_1
13660,153,group_460
13661,162,cvpA
13662,285,group_462
13663,353,group_13427
13664,135,group_466
13665,135,group_18529
13666,31,group_472
13667,281,glpF
13668,196,hxlB
13669,72,group_16849
13670,80,group_16702
13671,73,group_478
13672,307,group_479
13673,536,group_8851
13674,129,group_482
13675,353,yncE_2~~~yncE_1
13676,345,group_485
13677,179,cai_2~~~cai
13678,414,group_494
13679,168,group_498
13680,150,rimP
13681,470,uxaC
13682,68,group_11488
13683,42,group_15955
13684,134,group_506
13685,252,yajG
13686,60,group_509
13687,203,uspA
13688,287,sgbU_2~~~sgbU_1
13689,239,ompR_1~~~ompR_2
13690,291,nanK_1~~~nanK_2
13691,276,group_519
13692,197,yhdE
13693,1266,yhdP_1~~~yhdP
13694,293,yeiE
13695,67,group_528
13696,296,group_18530
13697,500,dltA_2
13698,479,mepA_2
13699,567,group_533
13700,583,group_14820
13701,417,kch~~~kch_1
13702,161,gadA_2~~~gadB_1
13703,152,gpt
13704,186,group_13710
13705,80,group_549
13706,204,yigZ
13707,80,xseB
13708,99,group_558
13709,348,group_560
13710,436,group_565
13711,411,group_569
13712,401,group_568
13713,158,fxsA
13714,89,group_575
13715,390,obgE
13716,438,glgC_2~~~glgC_1~~~glgC
13717,74,group_581
13718,425,lacY_2~~~lacY_1
13719,283,group_18531
13720,230,yieP
13721,142,uspC
13722,257,wbbL
13723,471,cpsB_2
13724,36,group_12505
13725,179,pheA2
13726,104,group_18532
13727,162,argR_1~~~argR_2
13728,334,argI_1
13729,150,group_14429
13730,1247,narG_2~~~narG_1~~~narG
13731,227,group_630
13732,262,group_632
13733,636,atoS_2~~~atoS~~~atoS_1
13734,342,ygeY_1
13735,146,group_638
13736,140,paaI
13737,126,group_18536
13738,296,exsA~~~rhaR_2
13739,213,ribC
13740,332,fbp
13741,268,nirC
13742,429,group_9260
13743,71,group_10034
13744,450,group_18543
13745,130,group_18544
13746,609,glmS
13747,139,atpC~~~atpC_1
13748,413,group_655
13749,1157,group_18545
13750,149,group_18546
13751,42,group_659
13752,109,group_666
13753,110,ogrK
13754,418,pepT_2
13755,151,group_674
13756,285,cdsA
13757,239,ompR~~~ompR_1
13758,390,mshA_2~~~gtfA
13759,203,lolA
13760,412,rfbX
13761,95,group_702
13762,175,gntK
13763,371,malK_2~~~malK_3
13764,329,tdcB
13765,95,fixX
13766,30,group_709
13767,137,pgaD
13768,128,group_718
13769,315,group_723
13770,39,group_17130
13771,261,cmoM
13772,331,lpxM_2~~~lpxM_1~~~lpxM
13773,407,deoB
13774,174,livF~~~livF_1
13775,234,fabR
13776,122,group_738
13777,545,pyrG
13778,264,kdgM
13779,173,group_9798
13780,179,ycfJ
13781,117,group_752
13782,167,group_758
13783,118,bolA
13784,65,group_761
13785,86,rof~~~rof_1
13786,278,dam~~~dam_2
13787,447,rarA
13788,48,group_18547
13789,408,mdtM_1~~~mdtM
13790,208,upp
13791,260,hda
13792,430,tolB
13793,563,group_784
13794,212,ygbL
13795,35,ybgU
13796,514,cdgI_1~~~cdgI_2~~~cdgI
13797,258,sseB
13798,404,rspA_3~~~rspA_2
13799,157,agaV
13800,497,gpp~~~gpp_1
13801,155,group_793
13802,264,livG
13803,293,ynfL_2
13804,407,group_18548
13805,419,group_18549
13806,344,group_18550
13807,98,group_799
13808,87,group_18551
13809,218,pdxH
13810,462,group_800
13811,420,intS_2~~~intS_1
13812,349,group_17598
13813,236,group_15260
13814,186,group_12582
13815,318,group_803
13816,304,accD
13817,238,group_18552
13818,297,group_18553
13819,146,umuD_1~~~umuD_2
13820,312,group_18554
13821,306,hdfR_2
13822,89,ibaG
13823,72,group_819
13824,542,glpA
13825,269,ant1_1~~~ant1_2
13826,95,group_824
13827,34,group_828
13828,402,intS_2~~~intA_1~~~intS
13829,80,group_830
13830,260,group_833
13831,379,wecB_2~~~wecB_1
13832,710,group_18555
13833,669,pgtB
13834,37,group_834
13835,199,yadK_2~~~yadK
13836,253,wcaE_2
13837,345,group_12374
13838,254,group_18556
13839,321,alx
13840,438,murD
13841,355,murG_2~~~murG_1~~~murG
13842,311,nagK_2~~~nagK~~~nagK_1
13843,164,group_11093
13844,75,yccJ
13845,160,smpB
13846,331,group_845
13847,400,nupC
13848,531,group_9369
13849,324,iaaA_2~~~iaaA_1~~~iaaA
13850,443,group_852
13851,60,group_854
13852,198,ybjG
13853,253,fecE_3~~~fecE_2
13854,189,group_859
13855,525,group_860
13856,317,group_18557
13857,194,group_11444
13858,129,atzF~~~atzF_1
13859,176,group_882
13860,328,group_884
13861,92,group_885
13862,33,group_890
13863,251,gloB
13864,105,group_18558
13865,129,atzF_2
13866,257,group_18559
13867,95,group_899
13868,298,mscS_1~~~mscS_2
13869,182,group_900
13870,246,hemD
13871,499,group_902
13872,206,group_903
13873,183,group_906
13874,221,group_908
13875,337,mhpE_1~~~mhpE_2
13876,354,proW
13877,75,group_914
13878,197,tetC
13879,387,gcvT
13880,109,group_922
13881,334,group_923
13882,262,group_924
13883,379,group_18560
13884,379,group_926
13885,194,ais_2~~~ais_1
13886,912,group_18561
13887,124,group_18562
13888,252,uppS
13889,53,aslA
